"DATA_ID","MSISDN","SESSION_START_TIME","SESSION_END_TIME","DATA_VOLUME_MB","SERVICE_TYPE","APN","CHARGE_AMOUNT"
206,"+251763635435",26-AUG-23 04.39.06.914824000 PM,26-AUG-23 06.27.12.187437000 PM,444.37,"4G","vpn",4.44
207,"+251776775230",27-JAN-26 03.28.35.083679000 PM,27-JAN-26 03.33.37.333172000 PM,454.26,"4G","mms",4.54
208,"+251776775230",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.59.07.766754000 AM,1158.58,"2G","internet",11.59
209,"+251776775230",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.34.21.729626000 AM,4963.74,"4G","mms",49.64
210,"+251776775230",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.36.20.214962000 AM,2645.41,"4G","mms",26.45
211,"+251776775230",20-DEC-25 06.09.06.310743000 PM,20-DEC-25 06.56.27.098955000 PM,832.48,"4G","mms",8.32
212,"+251784065786",27-JUL-24 04.17.14.950768000 AM,27-JUL-24 05.13.57.164767000 AM,2564.28,"4G","internet",25.64
213,"+251784065786",17-MAY-24 12.55.21.003636000 PM,17-MAY-24 01.32.34.954974000 PM,2082.52,"2G","mms",20.83
214,"+251784065786",27-MAY-24 02.34.44.077444000 AM,27-MAY-24 03.42.43.297890000 AM,2815.43,"3G","wapservice",28.15
215,"+251784065786",29-MAY-24 05.24.49.823733000 AM,29-MAY-24 06.43.45.185864000 AM,204.67,"4G","vpn",2.05
216,"+251798202560",08-JUN-24 06.18.25.977283000 AM,08-JUN-24 06.58.13.069646000 AM,1818.05,"3G","internet",18.18
217,"+251798202560",17-JUL-24 01.51.11.551255000 AM,17-JUL-24 03.37.56.985139000 AM,1086.38,"3G","vpn",10.86
218,"+251798202560",06-JUL-24 05.31.10.813208000 AM,06-JUL-24 06.16.32.115013000 AM,3754.37,"2G","wapservice",37.54
219,"+251731990752",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.52.22.236292000 AM,983.92,"2G","mms",9.84
220,"+251731990752",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.16.01.043700000 AM,3899.57,"4G","wapservice",39
221,"+251731990752",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.54.45.248213000 AM,3903.57,"5G","internet",39.04
222,"+251731990752",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.37.11.624800000 AM,730.94,"4G","wapservice",7.31
223,"+251731990752",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.47.48.229185000 AM,2272.23,"4G","wapservice",22.72
224,"+251731990752",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.44.14.931715000 AM,2124.94,"4G","mms",21.25
225,"+251731990752",08-JAN-26 12.05.02.729016000 PM,08-JAN-26 12.34.19.282237000 PM,1744.45,"3G","vpn",17.44
226,"+251746539206",26-OCT-24 06.40.04.604219000 PM,26-OCT-24 08.16.06.172667000 PM,4611.64,"3G","vpn",46.12
227,"+251746539206",22-OCT-24 01.48.01.399777000 PM,22-OCT-24 02.49.56.840282000 PM,4461.15,"4G","internet",44.61
228,"+251746539206",02-OCT-24 09.23.15.053165000 AM,02-OCT-24 11.06.37.161893000 AM,602.39,"4G","vpn",6.02
229,"+251746539206",03-OCT-24 08.25.35.605123000 PM,03-OCT-24 09.33.51.034877000 PM,2834.81,"3G","mms",28.35
230,"+251746539206",08-SEP-24 03.40.10.099832000 PM,08-SEP-24 05.27.18.958229000 PM,1858.89,"3G","mms",18.59
231,"+251759863520",24-NOV-25 09.33.12.167094000 AM,24-NOV-25 09.35.13.304804000 AM,216.75,"4G","mms",2.17
232,"+251759863520",18-NOV-25 04.44.43.386626000 PM,18-NOV-25 06.21.39.649394000 PM,3595.26,"3G","mms",35.95
233,"+251759863520",08-DEC-25 06.21.06.940184000 AM,08-DEC-25 06.27.00.493541000 AM,1945.17,"4G","mms",19.45
234,"+251759863520",14-NOV-25 07.02.00.956868000 PM,14-NOV-25 08.09.35.672172000 PM,2965.71,"4G","wapservice",29.66
235,"+25176546769.",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.33.29.066299000 AM,2266.18,"4G","internet",22.66
236,"+25176546769.",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.09.01.645311000 AM,152.32,"4G","internet",1.52
237,"+25176546769.",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.11.56.753037000 AM,3670.51,"4G","vpn",36.71
238,"+25176546769.",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.03.59.340112000 AM,4744.47,"4G","vpn",47.44
239,"+251774337825",04-OCT-25 01.26.58.416447000 PM,04-OCT-25 01.32.52.554550000 PM,3142.67,"4G","internet",31.43
240,"+251774337825",15-NOV-25 05.49.22.605688000 PM,15-NOV-25 06.51.17.629308000 PM,1750.18,"3G","internet",17.5
241,"+251774337825",11-DEC-25 02.25.13.044473000 AM,11-DEC-25 04.10.52.880456000 AM,1277.36,"4G","internet",12.77
242,"+251774337825",15-OCT-25 04.17.07.470890000 PM,15-OCT-25 05.06.48.898902000 PM,4501.67,"3G","vpn",45.02
243,"+251784955003",14-NOV-23 04.31.42.621962000 PM,14-NOV-23 06.00.13.871888000 PM,4234.45,"4G","mms",42.34
244,"+251784955003",13-SEP-23 11.07.29.251753000 AM,13-SEP-23 12.09.06.150358000 PM,630.63,"4G","internet",6.31
245,"+251784955003",28-NOV-23 03.30.21.531204000 PM,28-NOV-23 05.17.47.394718000 PM,1308.49,"4G","vpn",13.08
246,"+251784955003",22-OCT-23 01.25.04.077505000 AM,22-OCT-23 01.31.07.655955000 AM,2635.48,"4G","internet",26.35
247,"+251784955003",05-SEP-23 08.55.28.927983000 PM,05-SEP-23 09.42.59.681615000 PM,143.97,"3G","mms",1.44
248,"+251784955003",15-NOV-23 03.12.53.303084000 PM,15-NOV-23 04.59.07.592786000 PM,664.87,"3G","wapservice",6.65
249,"+251797295939",24-JUL-24 08.13.59.274133000 AM,24-JUL-24 09.05.25.684556000 AM,3548.09,"3G","mms",35.48
250,"+251797295939",22-JUL-24 02.17.32.549294000 PM,22-JUL-24 04.15.16.499899000 PM,4709.91,"3G","wapservice",47.1
251,"+251797295939",29-JUN-24 06.01.10.529100000 PM,29-JUN-24 06.11.22.712683000 PM,2364.73,"4G","internet",23.65
252,"+251797295939",24-JUL-24 05.31.04.640637000 PM,24-JUL-24 06.38.42.922889000 PM,2439.35,"4G","vpn",24.39
253,"+251797295939",20-SEP-24 04.48.48.668945000 PM,20-SEP-24 05.43.00.646585000 PM,1414.41,"4G","internet",14.14
254,"+251797295939",14-JUN-24 03.30.16.121553000 PM,14-JUN-24 04.57.16.534610000 PM,667.79,"4G","mms",6.68
255,"+251797295939",05-JUL-24 12.59.05.034793000 PM,05-JUL-24 02.47.51.741772000 PM,2260.29,"4G","mms",22.6
256,"+251731012647",17-FEB-24 02.43.10.595657000 AM,17-FEB-24 03.45.23.901930000 AM,2460.18,"4G","wapservice",24.6
257,"+251731012647",19-FEB-24 11.10.21.723840000 PM,20-FEB-24 12.45.09.629785000 AM,4287.24,"3G","mms",42.87
258,"+251731012647",30-MAR-24 04.57.52.538392000 PM,30-MAR-24 06.38.47.732727000 PM,4307.68,"4G","vpn",43.08
259,"+251731012647",04-MAY-24 10.41.19.019072000 AM,04-MAY-24 12.41.12.151452000 PM,122.65,"4G","vpn",1.23
260,"+251731012647",19-APR-24 02.25.03.940715000 PM,19-APR-24 04.11.13.292356000 PM,2822.82,"4G","internet",28.23
261,"+251731012647",02-MAY-24 01.25.06.757180000 PM,02-MAY-24 03.13.02.553419000 PM,3842.74,"3G","wapservice",38.43
262,"+251749422284",08-JAN-26 02.40.32.327858000 PM,08-JAN-26 03.10.36.176157000 PM,1362.2,"3G","internet",13.62
263,"+251749422284",10-DEC-25 11.51.45.149987000 PM,11-DEC-25 01.48.33.513778000 AM,2524.23,"2G","mms",25.24
264,"+251749422284",27-DEC-25 04.54.10.343573000 AM,27-DEC-25 05.45.22.681530000 AM,1126.62,"4G","mms",11.27
265,"+251749422284",03-JAN-26 02.46.32.766498000 AM,03-JAN-26 04.02.31.049557000 AM,2680.58,"WiFi","wapservice",26.81
266,"+251755290605",25-MAR-25 09.10.00.513819000 PM,25-MAR-25 10.45.01.342826000 PM,1343.58,"4G","vpn",13.44
267,"+251755290605",03-APR-25 03.38.03.267471000 AM,03-APR-25 04.26.38.777511000 AM,2688.65,"4G","vpn",26.89
268,"+251755290605",02-MAY-25 02.34.48.100753000 PM,02-MAY-25 03.13.56.234950000 PM,4968.36,"4G","internet",49.68
269,"+251755290605",04-MAR-25 09.27.48.261244000 PM,04-MAR-25 10.18.54.240930000 PM,3901.52,"2G","vpn",39.02
270,"+251755290605",09-APR-25 03.46.28.128548000 AM,09-APR-25 04.23.35.396207000 AM,3924.41,"2G","wapservice",39.24
271,"+251755290605",29-MAY-25 05.22.38.653487000 PM,29-MAY-25 06.03.13.630046000 PM,360.01,"3G","vpn",3.6
272,"+251755290605",15-MAY-25 11.07.40.861173000 AM,15-MAY-25 11.23.07.122781000 AM,294.45,"4G","internet",2.94
273,"+251755290605",03-MAR-25 02.16.44.903314000 PM,03-MAR-25 02.48.49.673596000 PM,1055.98,"4G","internet",10.56
274,"+251768734761",23-JAN-26 03.35.04.258232000 AM,23-JAN-26 03.58.03.520919000 AM,2426.99,"4G","internet",24.27
275,"+251768734761",28-JAN-26 11.13.24.848052000 AM,28-JAN-26 11.47.44.045211000 AM,4416.91,"4G","vpn",44.17
276,"+251768734761",29-NOV-25 09.19.07.796676000 AM,29-NOV-25 09.25.26.873327000 AM,4431.08,"4G","mms",44.31
277,"+251768734761",12-JAN-26 06.23.38.678560000 PM,12-JAN-26 08.03.51.085575000 PM,4217.91,"3G","wapservice",42.18
278,"+251768734761",16-DEC-25 09.25.11.907207000 PM,16-DEC-25 10.19.07.970324000 PM,1735.19,"3G","wapservice",17.35
279,"+25177250086.",13-MAR-25 07.37.22.543065000 AM,13-MAR-25 08.21.21.031995000 AM,4604.97,"4G","mms",46.05
280,"+25177250086.",26-APR-25 09.34.55.005627000 PM,26-APR-25 10.41.26.798484000 PM,4683.36,"3G","wapservice",46.83
281,"+25177250086.",22-FEB-25 06.07.44.076730000 PM,22-FEB-25 08.01.44.130138000 PM,947.86,"4G","vpn",9.48
282,"+25177250086.",12-FEB-25 11.41.09.120708000 AM,12-FEB-25 12.39.24.791286000 PM,1418.27,"4G","internet",14.18
283,"+25177250086.",14-FEB-25 06.20.10.839239000 AM,14-FEB-25 07.29.41.745877000 AM,4892.57,"4G","vpn",48.93
284,"+25177250086.",01-MAR-25 01.34.18.238396000 PM,01-MAR-25 02.26.21.486369000 PM,3186.26,"2G","wapservice",31.86
285,"+251789517989",24-DEC-25 04.14.33.821923000 PM,24-DEC-25 05.04.59.759715000 PM,2718.62,"3G","mms",27.19
286,"+251789517989",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.25.20.054876000 AM,666.14,"4G","wapservice",6.66
287,"+251789517989",06-DEC-25 11.04.30.505454000 PM,07-DEC-25 12.54.24.824467000 AM,1062.12,"4G","mms",10.62
288,"+251789517989",02-JAN-26 05.32.16.749987000 AM,02-JAN-26 07.11.38.604129000 AM,794.56,"4G","mms",7.95
289,"+251789517989",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.39.25.806934000 AM,1171.81,"3G","mms",11.72
290,"+251791821912",29-NOV-23 03.04.36.606721000 AM,29-NOV-23 04.12.47.347911000 AM,3746.01,"4G","wapservice",37.46
291,"+251791821912",13-FEB-24 11.46.50.903444000 PM,14-FEB-24 12.58.02.966109000 AM,2708.19,"4G","wapservice",27.08
292,"+251791821912",29-JAN-24 04.06.07.926637000 PM,29-JAN-24 06.05.17.690531000 PM,2962.37,"4G","vpn",29.62
293,"+251791821912",25-DEC-23 06.19.27.920145000 PM,25-DEC-23 06.32.36.987698000 PM,3912.33,"4G","mms",39.12
294,"+251791821912",06-FEB-24 10.09.20.126621000 AM,06-FEB-24 11.25.04.389189000 AM,2574.62,"4G","vpn",25.75
295,"+251707285101",05-JUL-25 05.29.55.927048000 AM,05-JUL-25 06.06.33.924577000 AM,1296.18,"4G","internet",12.96
296,"+251707285101",31-MAY-25 12.19.55.344527000 AM,31-MAY-25 01.27.45.876709000 AM,264.94,"4G","vpn",2.65
297,"+251707285101",18-JUN-25 12.49.48.913816000 PM,18-JUN-25 12.53.40.032761000 PM,3371.59,"4G","mms",33.72
298,"+251707285101",30-APR-25 12.49.27.377221000 AM,30-APR-25 01.44.12.763238000 AM,4001.94,"4G","mms",40.02
299,"+251707285101",26-JUL-25 01.28.31.220974000 AM,26-JUL-25 01.49.06.035098000 AM,2786.73,"4G","internet",27.87
300,"+251707285101",30-MAY-25 12.11.59.701770000 AM,30-MAY-25 12.51.08.339093000 AM,3248.37,"4G","mms",32.48
301,"+251712172100",11-SEP-23 02.00.07.526047000 AM,11-SEP-23 03.55.30.707525000 AM,3355.52,"4G","internet",33.56
302,"+251712172100",01-SEP-23 12.43.55.828954000 PM,01-SEP-23 02.12.28.603158000 PM,2999.36,"3G","mms",29.99
303,"+251712172100",28-OCT-23 09.16.33.791908000 PM,28-OCT-23 09.19.49.812393000 PM,3530.41,"4G","wapservice",35.3
304,"+251712172100",29-SEP-23 01.46.57.876613000 AM,29-SEP-23 02.26.28.330376000 AM,730.25,"4G","vpn",7.3
305,"+251712172100",13-NOV-23 04.05.13.653790000 PM,13-NOV-23 04.55.11.686883000 PM,2458.83,"4G","mms",24.59
306,"+251712172100",25-SEP-23 08.29.17.136712000 PM,25-SEP-23 08.38.06.470704000 PM,4670.42,"3G","vpn",46.7
307,"+251712172100",03-NOV-23 11.46.28.480497000 PM,04-NOV-23 01.23.27.397694000 AM,458.85,"2G","vpn",4.59
308,"+251712172100",14-OCT-23 07.38.41.402659000 PM,14-OCT-23 08.13.35.037900000 PM,4084.78,"4G","mms",40.85
309,"+251726413315",30-DEC-22 05.28.54.013610000 PM,30-DEC-22 05.40.47.002415000 PM,1385.23,"4G","internet",13.85
310,"+251726413315",24-DEC-22 05.30.38.862346000 AM,24-DEC-22 06.47.49.137840000 AM,4573.83,"3G","vpn",45.74
311,"+251726413315",28-DEC-22 10.57.42.999309000 PM,28-DEC-22 11.26.58.520081000 PM,2277.21,"3G","internet",22.77
312,"+251726413315",08-JAN-23 04.34.22.463537000 AM,08-JAN-23 05.30.20.478032000 AM,2961.75,"3G","internet",29.62
313,"+251726413315",31-DEC-22 06.31.19.601692000 PM,31-DEC-22 06.57.25.950258000 PM,4699.87,"2G","vpn",47
314,"+251734453988",15-SEP-23 07.01.39.786802000 PM,15-SEP-23 07.03.25.026103000 PM,793.44,"4G","mms",7.93
315,"+251734453988",05-AUG-23 10.19.52.461970000 PM,05-AUG-23 11.11.31.075542000 PM,39.01,"4G","mms",0.39
316,"+251734453988",26-SEP-23 09.46.05.261373000 PM,26-SEP-23 11.30.31.135544000 PM,801.67,"4G","mms",8.02
317,"+251734453988",27-OCT-23 10.01.59.159186000 PM,27-OCT-23 11.44.41.789419000 PM,2156.08,"4G","vpn",21.56
318,"+251734453988",25-AUG-23 03.52.24.386179000 PM,25-AUG-23 05.06.27.293897000 PM,129.08,"4G","vpn",1.29
319,"+251734453988",31-OCT-23 05.04.15.303141000 PM,31-OCT-23 06.16.38.389799000 PM,2595.82,"4G","mms",25.96
320,"+251734453988",08-AUG-23 02.43.18.164214000 PM,08-AUG-23 02.56.13.077568000 PM,4864.09,"WiFi","vpn",48.64
321,"+251734453988",11-NOV-23 10.53.09.806880000 PM,11-NOV-23 11.29.35.623630000 PM,4305.37,"3G","wapservice",43.05
322,"+251748126468",17-JAN-25 08.56.07.848149000 PM,17-JAN-25 09.01.49.369439000 PM,167.1,"4G","internet",1.67
323,"+251748126468",01-FEB-25 05.34.11.564514000 PM,01-FEB-25 06.31.00.525344000 PM,3396.49,"3G","internet",33.96
324,"+251748126468",24-MAR-25 07.29.08.323399000 PM,24-MAR-25 09.23.45.866986000 PM,2020.17,"4G","internet",20.2
325,"+251748126468",28-DEC-24 05.34.59.765948000 PM,28-DEC-24 06.00.12.571165000 PM,4148.79,"4G","wapservice",41.49
326,"+251748126468",24-MAR-25 08.44.14.071803000 AM,24-MAR-25 10.00.34.394316000 AM,3352.86,"4G","internet",33.53
327,"+251748126468",13-FEB-25 12.25.17.361232000 AM,13-FEB-25 01.59.02.005751000 AM,3462.52,"4G","wapservice",34.63
328,"+251748126468",12-MAR-25 07.10.06.716753000 PM,12-MAR-25 09.09.20.560924000 PM,3470.34,"4G","mms",34.7
329,"+251748126468",12-JAN-25 02.42.54.849018000 AM,12-JAN-25 04.26.36.320477000 AM,2469.19,"3G","internet",24.69
330,"+251752978141",04-AUG-23 04.39.04.322036000 PM,04-AUG-23 06.12.28.932223000 PM,3605.25,"4G","internet",36.05
331,"+251752978141",09-JUL-23 07.11.35.688128000 AM,09-JUL-23 08.33.33.402045000 AM,4529.2,"4G","vpn",45.29
332,"+251752978141",22-AUG-23 07.37.41.064268000 PM,22-AUG-23 08.11.08.340337000 PM,2282.39,"3G","vpn",22.82
333,"+251752978141",16-JUL-23 08.54.32.207387000 AM,16-JUL-23 09.45.27.723285000 AM,713.41,"4G","wapservice",7.13
334,"+251752978141",17-AUG-23 02.47.53.227508000 AM,17-AUG-23 03.49.44.930550000 AM,362.11,"4G","vpn",3.62
335,"+251765566901",13-MAY-25 09.59.11.784915000 AM,13-MAY-25 10.20.49.160799000 AM,3220.89,"4G","mms",32.21
336,"+251765566901",11-MAY-25 02.49.14.836839000 PM,11-MAY-25 03.43.46.830916000 PM,508.88,"4G","wapservice",5.09
337,"+251765566901",16-MAY-25 06.07.20.644909000 AM,16-MAY-25 06.28.49.157499000 AM,1732.12,"4G","vpn",17.32
338,"+251765566901",28-MAY-25 04.30.20.110724000 AM,28-MAY-25 05.41.27.053448000 AM,3705.93,"4G","vpn",37.06
339,"+251779030982",05-APR-25 07.03.52.348066000 AM,05-APR-25 07.39.19.176800000 AM,1539.71,"3G","mms",15.4
340,"+251779030982",12-MAR-25 12.40.15.102446000 AM,12-MAR-25 02.32.43.989131000 AM,284.55,"4G","internet",2.85
341,"+251779030982",31-MAR-25 07.13.12.147101000 PM,31-MAR-25 08.34.31.030449000 PM,4205.47,"4G","mms",42.05
342,"+251779030982",08-APR-25 03.42.55.136844000 AM,08-APR-25 05.17.03.868901000 AM,3973.17,"4G","wapservice",39.73
343,"+251783792466",07-JUN-25 04.23.57.048615000 PM,07-JUN-25 04.42.28.756963000 PM,2405.13,"3G","wapservice",24.05
344,"+251783792466",23-JUN-25 03.53.26.439610000 AM,23-JUN-25 04.39.48.481105000 AM,2532.43,"4G","vpn",25.32
345,"+251783792466",20-JUN-25 11.11.49.672581000 AM,20-JUN-25 12.58.02.895834000 PM,4710.81,"4G","wapservice",47.11
346,"+251783792466",24-APR-25 12.24.34.914494000 AM,24-APR-25 01.05.37.825234000 AM,838.35,"4G","internet",8.38
347,"+251783792466",04-MAY-25 02.28.05.412519000 PM,04-MAY-25 03.56.00.738879000 PM,439.8,"4G","mms",4.4
348,"+251783792466",06-MAY-25 12.10.18.459035000 PM,06-MAY-25 02.00.45.649364000 PM,4428.61,"4G","vpn",44.29
349,"+251783792466",23-JUN-25 01.24.53.865963000 AM,23-JUN-25 02.45.30.284294000 AM,3745.32,"4G","mms",37.45
350,"+251792302607",09-JUL-24 09.59.21.508947000 AM,09-JUL-24 10.30.12.526050000 AM,609.87,"4G","wapservice",6.1
351,"+251792302607",03-JUL-24 06.20.28.348052000 PM,03-JUL-24 07.00.45.734103000 PM,1988.42,"4G","wapservice",19.88
352,"+251792302607",28-JUL-24 02.33.16.468813000 AM,28-JUL-24 03.45.20.035892000 AM,4799.78,"4G","vpn",48
353,"+251792302607",06-AUG-24 08.13.10.371469000 AM,06-AUG-24 09.26.09.205661000 AM,2640.54,"4G","internet",26.41
354,"+251792302607",07-JUN-24 03.28.40.030817000 AM,07-JUN-24 03.56.01.631992000 AM,3433.83,"4G","vpn",34.34
355,"+251792302607",25-MAY-24 08.35.30.966336000 AM,25-MAY-24 09.39.38.443237000 AM,4001.18,"4G","internet",40.01
356,"+251736482605",27-OCT-22 04.30.49.604789000 AM,27-OCT-22 06.18.51.140517000 AM,475.75,"4G","vpn",4.76
357,"+251736482605",15-OCT-22 08.21.10.586233000 PM,15-OCT-22 09.58.09.356764000 PM,3959.9,"4G","mms",39.6
358,"+251736482605",17-AUG-22 10.29.29.744580000 PM,17-AUG-22 10.44.28.609437000 PM,4252.55,"5G","wapservice",42.53
359,"+251736482605",11-SEP-22 06.37.32.791023000 AM,11-SEP-22 06.43.44.932335000 AM,638.86,"4G","wapservice",6.39
360,"+251736482605",30-SEP-22 11.38.24.303508000 AM,30-SEP-22 12.10.39.762756000 PM,1818.41,"4G","vpn",18.18
361,"+251736482605",15-NOV-22 11.20.20.179374000 AM,15-NOV-22 11.44.27.780667000 AM,4356.75,"4G","wapservice",43.57
362,"+251736482605",24-SEP-22 04.38.33.730396000 PM,24-SEP-22 06.10.54.001629000 PM,3074.01,"WiFi","wapservice",30.74
363,"+251736482605",02-OCT-22 03.27.14.166953000 PM,02-OCT-22 05.03.31.151543000 PM,2703.13,"3G","wapservice",27.03
364,"+251749538854",27-DEC-24 10.13.46.639334000 AM,27-DEC-24 11.53.15.785954000 AM,1097.16,"4G","vpn",10.97
365,"+251749538854",30-OCT-24 08.54.18.010300000 AM,30-OCT-24 09.10.25.705520000 AM,2115.59,"2G","internet",21.16
366,"+251749538854",18-SEP-24 05.48.47.944551000 PM,18-SEP-24 07.20.47.520578000 PM,4056.5,"4G","vpn",40.57
367,"+251752724677",14-MAY-23 05.13.26.582487000 PM,14-MAY-23 06.42.04.612495000 PM,4411.98,"3G","vpn",44.12
368,"+251752724677",29-JUL-23 02.36.55.321905000 PM,29-JUL-23 03.27.08.548665000 PM,4742.66,"4G","vpn",47.43
369,"+251752724677",09-JUL-23 12.42.38.369115000 AM,09-JUL-23 01.06.18.877374000 AM,962.03,"4G","vpn",9.62
370,"+251752724677",15-JUN-23 09.33.56.629473000 PM,15-JUN-23 10.00.39.381739000 PM,984.04,"4G","internet",9.84
371,"+251761024928",16-NOV-25 01.28.07.747442000 PM,16-NOV-25 02.44.09.261043000 PM,546.6,"3G","wapservice",5.47
372,"+251761024928",14-DEC-25 04.09.36.052946000 PM,14-DEC-25 06.00.25.993302000 PM,763.38,"4G","vpn",7.63
373,"+251761024928",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.43.12.495822000 AM,1578.04,"4G","mms",15.78
374,"+251761024928",14-NOV-25 04.53.51.045004000 AM,14-NOV-25 06.44.49.054283000 AM,830.44,"4G","wapservice",8.3
375,"+251761024928",05-JAN-26 06.48.51.399190000 AM,05-JAN-26 07.43.57.122038000 AM,1888.12,"3G","wapservice",18.88
376,"+251761024928",17-NOV-25 11.21.48.521918000 PM,18-NOV-25 12.02.30.219843000 AM,3466.86,"4G","wapservice",34.67
377,"+251761024928",11-NOV-25 06.11.55.527728000 PM,11-NOV-25 07.34.35.679744000 PM,37.79,"4G","vpn",0.38
378,"+251778515800",16-JAN-26 11.50.38.289093000 PM,17-JAN-26 12.35.55.245242000 AM,2514.62,"2G","mms",25.15
379,"+251778515800",27-JAN-26 04.02.54.795095000 PM,27-JAN-26 05.06.59.030173000 PM,3788.98,"4G","wapservice",37.89
380,"+251778515800",08-JAN-26 09.20.56.992338000 AM,08-JAN-26 09.22.59.694406000 AM,4388.33,"3G","internet",43.88
381,"+251778515800",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.21.37.222608000 AM,4624.5,"4G","vpn",46.25
382,"+251786572736",16-JAN-23 04.48.29.354273000 AM,16-JAN-23 06.05.23.127517000 AM,2990.39,"5G","mms",29.9
383,"+251786572736",22-DEC-22 12.12.32.882458000 PM,22-DEC-22 01.12.11.113743000 PM,4318.02,"4G","internet",43.18
384,"+251786572736",19-NOV-22 11.47.01.378662000 PM,20-NOV-22 12.17.32.126048000 AM,3475.69,"3G","wapservice",34.76
385,"+251786572736",01-DEC-22 10.49.10.365178000 PM,01-DEC-22 11.09.48.049354000 PM,2242.26,"4G","mms",22.42
386,"+251786572736",07-NOV-22 08.52.57.078771000 PM,07-NOV-22 09.06.42.407733000 PM,1398.85,"4G","mms",13.99
387,"+251786572736",25-DEC-22 03.03.36.910839000 PM,25-DEC-22 03.11.17.037589000 PM,2299.74,"4G","vpn",23
388,"+251786572736",08-DEC-22 11.09.42.092797000 PM,08-DEC-22 11.47.03.108177000 PM,292.35,"4G","wapservice",2.92
389,"+251786572736",30-NOV-22 04.57.41.478594000 AM,30-NOV-22 05.19.52.309869000 AM,234.1,"4G","wapservice",2.34
390,"+251797843183",08-DEC-25 11.08.19.027356000 PM,09-DEC-25 12.50.03.663910000 AM,440.37,"4G","wapservice",4.4
391,"+251797843183",10-DEC-25 04.25.32.731686000 AM,10-DEC-25 05.13.48.840418000 AM,792.63,"4G","internet",7.93
392,"+251797843183",15-JAN-26 07.41.42.897364000 PM,15-JAN-26 07.44.43.424043000 PM,171.83,"4G","vpn",1.72
393,"+251797843183",28-DEC-25 12.46.18.433136000 AM,28-DEC-25 02.28.14.276289000 AM,4025.72,"3G","wapservice",40.26
394,"+251797843183",25-DEC-25 11.12.04.080427000 PM,26-DEC-25 12.24.28.818401000 AM,3684.8,"2G","mms",36.85
395,"+251702687145",02-FEB-24 06.52.58.285683000 AM,02-FEB-24 08.38.28.844019000 AM,88.22,"4G","internet",0.88
396,"+251702687145",23-DEC-23 10.54.57.248459000 AM,23-DEC-23 11.53.52.998152000 AM,4578.25,"4G","mms",45.78
397,"+251702687145",27-FEB-24 05.00.14.512981000 AM,27-FEB-24 06.47.30.507559000 AM,2683.28,"4G","internet",26.83
398,"+251702687145",29-MAR-24 05.26.06.192458000 PM,29-MAR-24 07.13.38.380908000 PM,3348.27,"4G","vpn",33.48
399,"+251702687145",19-MAR-24 01.54.58.515006000 AM,19-MAR-24 02.02.07.076981000 AM,1086.38,"4G","vpn",10.86
400,"+251702687145",20-JAN-24 05.32.01.830531000 PM,20-JAN-24 06.58.47.906145000 PM,2134.7,"2G","mms",21.35
401,"+251702687145",16-DEC-23 11.04.20.593408000 PM,17-DEC-23 12.04.01.325959000 AM,1368.08,"3G","mms",13.68
402,"+251716958896",10-JUL-24 05.01.50.529050000 AM,10-JUL-24 06.24.35.958397000 AM,781.73,"4G","mms",7.82
403,"+251716958896",15-JUN-24 05.20.36.010515000 PM,15-JUN-24 05.37.23.861070000 PM,2617.49,"4G","wapservice",26.17
404,"+251716958896",23-JUN-24 01.38.02.888464000 PM,23-JUN-24 03.33.41.491678000 PM,3794.45,"4G","vpn",37.94
405,"+251716958896",08-MAY-24 05.08.09.680791000 AM,08-MAY-24 05.17.15.068843000 AM,4148.45,"4G","mms",41.48
