"SMS_ID","SENDER_MSISDN","RECEIVER_MSISDN","SMS_TIMESTAMP","SMS_TYPE","SMS_LENGTH","SMS_CHARGE"
302,"+251748090647","+251757086739",30-JAN-25 09.44.11.316688000 AM,"Local",95,0.1
303,"+251748090647","+251792376540",04-APR-25 11.18.04.495410000 PM,"Local",122,0.1
304,"+251748090647","+251775600301",01-JAN-25 08.20.43.203492000 PM,"Local",30,0.1
305,"+251748090647","+251742478384",06-MAR-25 09.53.16.821760000 AM,"Local",73,0.1
306,"+251757079943","+251799580383",13-JAN-25 03.32.24.848609000 AM,"Local",135,0.1
307,"+251757079943","+251775858458",11-DEC-24 01.41.21.453566000 AM,"Premium",105,1
308,"+251757079943","+251746695277",31-DEC-24 01.12.12.041237000 PM,"Local",29,0.1
309,"+251757079943","+251724030391",06-FEB-25 03.54.57.768437000 PM,"Local",137,0.1
310,"+251757079943","+251732334801",26-OCT-24 04.46.17.266887000 PM,"International",154,0.5
311,"+251761818968","+251733779577",15-OCT-25 07.02.19.024900000 AM,"Local",120,0.1
312,"+251761818968","+251783656875",10-DEC-25 11.52.48.223459000 PM,"Local",111,0.1
313,"+251761818968","+251781353882",29-OCT-25 08.28.43.922446000 PM,"Local",105,0.1
314,"+2517775471.4","+251788098692",30-APR-25 06.59.31.952326000 PM,"Local",122,0.1
315,"+2517775471.4","+25175663623.",25-JUN-25 04.29.58.568550000 PM,"Local",87,0.1
316,"+251781602945","+251762592109",29-JUN-23 03.01.40.281993000 AM,"Local",88,0.1
317,"+251781602945","+251751865328",15-JUL-23 01.19.39.537951000 AM,"Local",65,0.1
318,"+251781602945","+251767226433",26-AUG-23 12.11.50.271922000 AM,"Local",37,0.1
319,"+251781602945","+251748698030",03-JUN-23 06.30.31.466690000 AM,"Local",45,0.1
320,"+251797801195","+251788954588",20-SEP-23 07.35.10.966815000 PM,"Premium",151,1
321,"+251797801195","+251715345737",25-OCT-23 09.21.12.018670000 AM,"Local",49,0.1
322,"+251797801195","+251723022166",09-AUG-23 10.18.17.218238000 AM,"Local",78,0.1
323,"+251797801195","+25173314435.",18-NOV-23 05.27.53.381980000 PM,"Premium",38,1
324,"+251702666299","+251793073053",27-OCT-25 04.25.25.154361000 AM,"Local",105,0.1
325,"+251702666299","+251784431749",17-SEP-25 04.58.31.055688000 PM,"Premium",146,1
326,"+25171613643.","+251765183759",26-DEC-24 07.14.08.978698000 PM,"Local",123,0.1
327,"+25171613643.","+251736336777",12-JAN-25 04.29.23.314264000 PM,"Premium",56,1
328,"+25171613643.","+251771995404",23-JAN-25 12.37.36.538045000 PM,"Local",61,0.1
329,"+25171613643.","+251736867701",14-JAN-25 03.04.10.830273000 PM,"Local",88,0.1
330,"+251725367922","+251776550234",23-JUN-23 09.50.29.016773000 PM,"Local",64,0.1
331,"+251725367922","+251788379706",01-JUL-23 05.45.13.610740000 AM,"Local",38,0.1
332,"+251725367922","+251718754134",18-MAR-23 10.04.35.161928000 AM,"Local",85,0.1
333,"+251725367922","+251767458329",17-MAR-23 06.11.40.015460000 AM,"Local",20,0.1
334,"+251725367922","+251747348820",24-MAR-23 06.58.07.810818000 PM,"Premium",33,1
335,"+251735005176","+251781635676",21-SEP-25 08.46.16.046704000 PM,"Local",104,0.1
336,"+251735005176","+251742284103",22-OCT-25 10.01.44.471186000 PM,"Local",151,0.1
337,"+251748122743","+251767334110",15-JUN-23 07.50.53.341507000 AM,"Local",76,0.1
338,"+251748122743","+251784591936",09-JUN-23 01.14.06.934918000 AM,"Local",140,0.1
339,"+251748122743","+251727921164",06-MAY-23 10.24.37.824947000 PM,"Local",64,0.1
340,"+251748122743","+251770492693",05-MAR-23 01.07.33.343030000 PM,"Local",50,0.1
341,"+251755764401","+25171235990.",15-FEB-24 10.51.13.601579000 PM,"Local",132,0.1
342,"+251755764401","+251771159622",27-NOV-23 08.04.00.670384000 PM,"Local",75,0.1
343,"+251755764401","+251744685304",08-FEB-24 06.58.37.801440000 PM,"Local",21,0.1
344,"+251755764401","+25178917617.",07-FEB-24 04.14.30.545714000 PM,"Local",155,0.1
345,"+251767893860","+251704092266",27-AUG-23 11.07.27.185910000 AM,"Local",114,0.1
346,"+251767893860","+251752212090",02-SEP-23 10.34.20.790863000 PM,"Local",39,0.1
347,"+251767893860","+251713725831",16-NOV-23 04.26.04.191476000 AM,"Local",93,0.1
348,"+251767893860","+251785484814",17-SEP-23 08.31.49.232917000 AM,"Local",96,0.1
349,"+251778762881","+251781666038",19-SEP-25 11.04.19.968251000 AM,"Local",86,0.1
350,"+251778762881","+251741553276",27-DEC-25 03.49.45.756290000 AM,"Local",59,0.1
351,"+251778762881","+251787725919",06-DEC-25 04.32.06.995503000 AM,"Local",99,0.1
352,"+251785484729","+251775291504",15-DEC-25 02.05.42.477065000 PM,"Local",14,0.1
353,"+251785484729","+251768414320",03-JAN-26 10.44.54.966905000 AM,"Local",96,0.1
354,"+251785484729","+251739421937",24-JAN-26 06.28.27.718577000 AM,"Premium",67,1
355,"+251785484729","+251704052994",21-DEC-25 06.22.38.027311000 AM,"Local",46,0.1
356,"+251785484729","+251730213844",21-NOV-25 11.28.06.855332000 AM,"Local",52,0.1
357,"+251797128822","+251755456524",25-JUN-24 11.24.59.283737000 AM,"Local",93,0.1
358,"+251797128822","+251789763599",10-JUN-24 01.56.32.904741000 PM,"Local",31,0.1
359,"+251797128822","+251786981457",31-MAY-24 10.43.06.028587000 PM,"Local",157,0.1
360,"+251797128822","+251745099379",04-JUN-24 09.13.47.910543000 PM,"Local",48,0.1
361,"+251738274409","+251727921164",31-AUG-25 11.27.58.580519000 AM,"Local",100,0.1
362,"+251738274409","+251719562005",15-SEP-25 02.16.05.635697000 AM,"International",28,0.5
363,"+251738274409","+251743927806",11-JUL-25 11.05.50.179632000 PM,"Local",154,0.1
364,"+251738274409","+251785829624",05-OCT-25 08.30.08.355213000 PM,"Local",93,0.1
365,"+251741553276","+251763622072",01-JAN-25 03.20.28.951508000 AM,"Local",86,0.1
366,"+251741553276","+251765317303",26-JAN-25 05.10.14.469913000 AM,"International",116,0.5
367,"+251741553276","+251727567500",11-FEB-25 12.02.49.320187000 AM,"Local",67,0.1
368,"+251755653897","+251784956259",20-JAN-23 06.56.51.784428000 PM,"Local",26,0.1
369,"+251755653897","+251777081343",04-JAN-23 09.43.59.457042000 AM,"Local",137,0.1
370,"+251755653897","+251772275658",21-JAN-23 07.18.52.861058000 AM,"Local",25,0.1
371,"+251755653897","+251797946046",12-DEC-22 07.43.44.811654000 PM,"Local",146,0.1
372,"+251767386299","+251788935298",02-MAR-24 02.44.38.132435000 AM,"Local",21,0.1
373,"+251767386299","+251713755353",07-DEC-23 06.35.07.084669000 PM,"International",38,0.5
374,"+251767386299","+251785207700",06-MAR-24 08.06.43.482960000 AM,"Local",143,0.1
375,"+251772381840","+251737364870",05-SEP-23 05.14.34.469527000 PM,"Premium",132,1
376,"+251772381840","+251784200455",05-AUG-23 06.32.33.438342000 AM,"Local",150,0.1
377,"+251772381840","+251774497860",01-AUG-23 01.59.39.583501000 AM,"Local",100,0.1
378,"+251772381840","+251767430365",03-SEP-23 04.13.51.535942000 AM,"Local",117,0.1
379,"+251788935298","+251774953181",11-NOV-22 08.27.44.038980000 AM,"Local",71,0.1
380,"+251788935298","+251736847318",23-OCT-22 03.01.48.953777000 AM,"Local",110,0.1
381,"+251788935298","+251781225004",05-NOV-22 08.44.12.485069000 PM,"Local",32,0.1
382,"+251788935298","+251774096636",18-SEP-22 12.21.11.771540000 PM,"Local",150,0.1
383,"+251788935298","+251755408240",01-OCT-22 04.27.14.252918000 AM,"Local",100,0.1
384,"+251798203915","+251727332926",05-MAY-24 08.26.37.480099000 AM,"Local",37,0.1
385,"+251798203915","+251781506921",27-APR-24 08.41.44.238743000 AM,"Local",77,0.1
386,"+251703172429","+251704030872",08-JUN-25 01.11.04.851799000 PM,"Local",18,0.1
387,"+251703172429","+251732701996",16-JUL-25 10.13.31.480951000 AM,"Local",36,0.1
388,"+251703172429","+251701489392",20-SEP-25 05.34.34.359165000 AM,"Local",59,0.1
389,"+251703172429","+251740982574",21-JUN-25 05.35.41.918293000 AM,"Local",109,0.1
390,"+251755855241","+251782457958",26-DEC-22 07.15.41.025964000 AM,"Local",67,0.1
391,"+251755855241","+251763557572",19-FEB-23 10.59.55.536250000 AM,"International",57,0.5
392,"+251762369533","+251781499479",12-FEB-25 01.50.15.195561000 PM,"Local",137,0.1
393,"+251762369533","+251780596762",26-FEB-25 05.38.14.797245000 PM,"Local",116,0.1
394,"+251771686396","+251772391057",13-FEB-24 07.59.47.359308000 PM,"Local",73,0.1
395,"+251771686396","+251723107640",13-APR-24 08.27.00.018378000 AM,"Local",14,0.1
396,"+251771686396","+251769673258",29-DEC-23 07.25.51.275101000 PM,"Local",105,0.1
397,"+251771686396","+251796521277",16-APR-24 04.42.33.262430000 PM,"Premium",29,1
398,"+251788954588","+251762081998",15-DEC-23 08.10.36.474403000 PM,"Local",28,0.1
399,"+251788954588","+251747904224",28-JAN-24 11.25.36.335958000 AM,"Local",100,0.1
400,"+251793600181","+251776951837",28-MAR-23 12.47.36.562904000 PM,"Local",66,0.1
401,"+251793600181","+251763329653",25-MAR-23 03.38.45.805158000 AM,"Local",43,0.1
402,"+251793600181","+251768097835",16-JAN-23 11.40.57.620486000 AM,"Local",159,0.1
403,"+251793600181","+251713959910",29-DEC-22 05.42.56.301038000 AM,"Premium",43,1
404,"+251793600181","+251715954634",21-FEB-23 12.48.15.328084000 PM,"Local",149,0.1
405,"+251738993461","+251798490891",05-JUL-25 02.57.39.868953000 AM,"Local",29,0.1
406,"+251738993461","+251766152133",03-SEP-25 05.03.41.760772000 PM,"Local",54,0.1
407,"+251738993461","+251719781714",21-JUN-25 02.26.36.772367000 AM,"Local",14,0.1
408,"+251738993461","+251757524556",21-JUN-25 11.18.38.994345000 AM,"Local",51,0.1
409,"+251744797634","+251762592109",06-DEC-25 02.19.16.423637000 AM,"Local",94,0.1
410,"+251744797634","+251731388193",14-NOV-25 03.28.12.751751000 AM,"Local",66,0.1
411,"+251756876318","+251755477258",21-SEP-25 08.00.14.201019000 PM,"Premium",36,1
412,"+251756876318","+251708380943",08-OCT-25 09.50.43.941321000 AM,"Local",129,0.1
413,"+251756876318","+251752308725",13-NOV-25 05.06.13.587868000 PM,"Local",103,0.1
414,"+251756876318","+251736398312",24-OCT-25 05.28.28.179865000 AM,"Local",139,0.1
415,"+25176210053.","+251768374341",03-MAR-25 07.31.46.593632000 AM,"Local",20,0.1
416,"+25176210053.","+251747016200",02-MAR-25 01.39.53.513514000 AM,"Local",13,0.1
417,"+25176210053.","+251776956622",08-MAR-25 05.02.02.207283000 AM,"Local",119,0.1
418,"+25176210053.","+251784798005",18-MAR-25 07.50.03.262735000 AM,"Premium",112,1
419,"+25176210053.","+25172913948.",26-MAR-25 06.17.00.319612000 AM,"Local",109,0.1
420,"+251774486901","+251758666989",02-MAY-24 01.31.47.983831000 PM,"International",120,0.5
421,"+251774486901","+251788728190",29-FEB-24 03.49.22.040123000 AM,"Local",144,0.1
422,"+251774486901","+251727313337",22-MAR-24 12.35.38.608806000 PM,"Local",80,0.1
423,"+251782234627","+251785484814",13-JUN-23 12.51.22.213611000 AM,"Local",119,0.1
424,"+251782234627","+251768449202",26-JUL-23 09.09.21.715690000 AM,"Local",126,0.1
425,"+251782234627","+251741595164",10-JUL-23 12.30.36.510175000 PM,"Local",25,0.1
426,"+251791369650","+251786411551",30-OCT-25 02.56.09.960935000 AM,"Local",29,0.1
427,"+251791369650","+251716255705",05-AUG-25 11.45.26.600656000 AM,"Local",63,0.1
428,"+251791369650","+251759074146",05-NOV-25 01.58.58.629653000 AM,"Local",96,0.1
429,"+251791369650","+25172924677.",13-NOV-25 09.47.41.442938000 PM,"Premium",127,1
430,"+251705458053","+251733665530",08-NOV-23 02.21.12.167565000 AM,"Local",124,0.1
431,"+251705458053","+251741809381",09-JAN-24 04.33.20.585154000 AM,"Local",101,0.1
432,"+251719049229","+251767983951",16-SEP-24 10.49.52.015312000 PM,"Local",105,0.1
433,"+251719049229","+251753138442",11-AUG-24 09.54.51.759194000 AM,"International",117,0.5
434,"+251719049229","+251712484548",07-JUN-24 12.32.17.146300000 PM,"Local",132,0.1
435,"+251719049229","+251756232437",16-SEP-24 09.41.58.476110000 AM,"Local",32,0.1
436,"+251725750842","+251785949220",07-MAY-23 09.08.14.563959000 PM,"Local",57,0.1
437,"+251725750842","+25171517979.",11-JUN-23 01.29.38.676230000 PM,"International",41,0.5
438,"+251725750842","+251764362588",01-MAR-23 10.56.32.300684000 AM,"Local",130,0.1
439,"+251725750842","+251754650944",03-MAR-23 03.41.06.723376000 PM,"Local",94,0.1
440,"+251725750842","+251723980846",18-JUN-23 01.10.02.668005000 AM,"Local",110,0.1
441,"+251739581323","+251788684740",29-JAN-25 03.01.21.524822000 PM,"Local",35,0.1
442,"+251739581323","+251719012345",01-JAN-25 08.27.57.712933000 PM,"International",46,0.5
443,"+251739581323","+251785386236",20-FEB-25 08.49.35.075647000 AM,"Local",116,0.1
444,"+251739581323","+251789236916",01-FEB-25 10.01.57.987916000 AM,"Local",147,0.1
445,"+251743305827","+251755908660",06-MAR-24 03.38.23.184697000 PM,"Premium",40,1
446,"+251743305827","+251754839849",12-APR-24 04.37.20.787498000 AM,"Local",106,0.1
447,"+251743305827","+251706795440",25-MAY-24 06.51.38.305952000 AM,"Local",39,0.1
448,"+251743305827","+25173289580.",06-APR-24 08.28.33.069909000 PM,"Local",107,0.1
449,"+251743305827","+251739262606",29-FEB-24 08.45.36.903591000 PM,"Local",131,0.1
450,"+251752999511","+251741026645",21-DEC-22 02.02.08.888194000 AM,"Local",62,0.1
451,"+251752999511","+251792376540",24-FEB-23 07.48.40.836070000 AM,"Local",101,0.1
452,"+251752999511","+251751573185",21-NOV-22 01.44.12.950076000 PM,"Local",141,0.1
453,"+251752999511","+251702584792",07-DEC-22 11.08.17.100715000 PM,"Local",159,0.1
454,"+251764604345","+251722372694",13-OCT-22 06.55.25.036432000 AM,"Local",138,0.1
455,"+251764604345","+251793262235",24-NOV-22 02.15.19.187362000 AM,"Local",74,0.1
456,"+251764604345","+251736079902",15-OCT-22 01.59.25.305877000 AM,"Local",67,0.1
457,"+251778303981","+251734958817",22-OCT-24 04.27.47.723199000 AM,"Local",80,0.1
458,"+251778303981","+251797446846",08-SEP-24 04.35.40.695088000 PM,"Local",22,0.1
459,"+251786629716","+251719867264",17-DEC-24 06.48.20.365848000 AM,"Local",102,0.1
460,"+251786629716","+251753976514",05-FEB-25 08.10.49.330111000 AM,"Local",155,0.1
461,"+251786629716","+251723944748",01-JAN-25 08.49.02.075868000 PM,"Local",30,0.1
462,"+251786629716","+251758127966",21-OCT-24 10.49.21.886936000 PM,"Local",130,0.1
463,"+251796918859","+251794117157",27-DEC-23 07.02.18.077752000 PM,"Local",39,0.1
464,"+251796918859","+251731918470",24-JAN-24 01.26.52.235218000 PM,"Local",111,0.1
465,"+251796918859","+251724364848",08-JAN-24 09.00.45.467717000 PM,"Local",149,0.1
466,"+251735317560","+251736565156",12-MAY-24 11.35.16.395737000 AM,"Local",64,0.1
467,"+251735317560","+251789947337",07-MAR-24 04.50.16.971378000 AM,"Local",75,0.1
468,"+251749412737","+251764982626",09-SEP-23 09.25.12.842137000 PM,"Local",106,0.1
469,"+251749412737","+251702516216",20-SEP-23 12.06.55.402385000 PM,"International",81,0.5
470,"+251752741767","+251791742030",25-FEB-24 01.15.05.907215000 PM,"Local",81,0.1
471,"+251752741767","+251742031265",01-MAY-24 05.59.27.527206000 PM,"Local",115,0.1
472,"+251752741767","+251722308671",20-MAY-24 09.49.22.629409000 AM,"Premium",45,1
473,"+251752741767","+251753138442",22-MAY-24 06.03.18.336736000 AM,"Local",115,0.1
474,"+251767034507","+251718775749",25-SEP-23 12.00.31.688450000 PM,"Local",94,0.1
475,"+251767034507","+251747999838",13-AUG-23 07.48.36.931879000 AM,"Local",122,0.1
476,"+251767034507","+25173527833.",18-SEP-23 11.41.31.104998000 PM,"Local",149,0.1
477,"+251767034507","+251743093222",03-SEP-23 12.04.33.311905000 PM,"Local",103,0.1
478,"+251767034507","+251715130452",19-AUG-23 07.54.21.203244000 AM,"Premium",153,1
479,"+251776514438","+251758421486",13-MAR-23 02.54.27.661946000 PM,"Premium",149,1
480,"+251776514438","+251755477258",09-FEB-23 08.27.21.993867000 AM,"Local",124,0.1
481,"+251776514438","+251734355273",18-DEC-22 04.28.47.650288000 PM,"Local",27,0.1
482,"+251776514438","+251718533113",16-DEC-22 09.11.28.678539000 AM,"Local",92,0.1
483,"+251776514438","+251723944748",10-JAN-23 04.58.21.618109000 PM,"Local",156,0.1
484,"+251788758813","+251721577180",30-AUG-23 06.49.10.624658000 PM,"Local",150,0.1
485,"+251788758813","+251707642944",29-AUG-23 12.56.25.529820000 AM,"Local",150,0.1
486,"+251798014422","+251798065431",25-APR-25 02.27.50.772760000 PM,"Local",12,0.1
487,"+251798014422","+251707307732",06-JUL-25 05.26.36.836509000 AM,"International",115,0.5
488,"+251798014422","+251769032766",20-JUL-25 08.50.32.180428000 PM,"Local",104,0.1
489,"+251798014422","+251719049229",28-MAY-25 06.26.59.983268000 AM,"Local",39,0.1
490,"+251798014422","+25178181673.",24-MAY-25 08.23.20.249603000 AM,"Local",131,0.1
491,"+251704149222","+251702311670",09-JUN-23 12.08.49.584114000 AM,"Local",12,0.1
492,"+251704149222","+251736342540",09-JUL-23 11.16.47.812857000 AM,"Local",13,0.1
493,"+251704149222","+251734895194",11-JUL-23 05.53.42.036138000 PM,"Local",85,0.1
494,"+251704149222","+251783363495",18-APR-23 08.50.54.405727000 AM,"Local",11,0.1
495,"+251718894165","+251774865677",21-DEC-25 06.21.21.623265000 PM,"Local",22,0.1
496,"+251718894165","+251789139233",08-NOV-25 02.01.02.961605000 AM,"International",135,0.5
497,"+251718894165","+251738745514",31-DEC-25 12.00.00.000000000 AM,"Local",30,0.1
498,"+251729372460","+251714345069",12-JUL-24 08.01.42.298135000 PM,"Premium",80,1
499,"+251729372460","+251771581670",03-AUG-24 08.52.18.943133000 PM,"Local",65,0.1
500,"+251729372460","+251719012345",29-JUN-24 04.21.27.358824000 AM,"Local",46,0.1
501,"+251729372460","+251712564653",19-AUG-24 09.05.24.162511000 AM,"Local",34,0.1
502,"+251734299486","+251756758584",14-JAN-25 08.35.00.904121000 PM,"Local",123,0.1
503,"+251734299486","+251746662015",19-JAN-25 05.47.52.279508000 PM,"Local",137,0.1
504,"+251734299486","+251712621712",25-DEC-24 06.07.03.150860000 PM,"Local",145,0.1
505,"+251743537007","+251768140689",27-JAN-23 11.05.16.728497000 PM,"Premium",49,1
506,"+251743537007","+251735737171",16-MAY-23 08.49.37.711957000 AM,"Premium",94,1
507,"+251758251640","+251738586234",12-NOV-22 10.15.02.410133000 PM,"International",111,0.5
508,"+251758251640","+251718901234",07-OCT-22 10.14.17.035230000 PM,"Local",118,0.1
509,"+251758251640","+251733817892",27-OCT-22 12.59.18.728889000 PM,"Local",57,0.1
510,"+251765031003","+25179782264.",14-JAN-26 04.28.48.044109000 AM,"Local",78,0.1
511,"+251765031003","+251791340043",31-DEC-25 12.00.00.000000000 AM,"Premium",71,1
512,"+251765031003","+251745556516",05-JAN-26 04.12.28.176940000 PM,"Local",25,0.1
513,"+251765031003","+251784191074",31-DEC-25 12.00.00.000000000 AM,"Local",118,0.1
514,"+251765031003","+251775758312",31-DEC-25 12.00.00.000000000 AM,"Local",99,0.1
515,"+251774173231","+251762400530",01-APR-24 11.32.06.109991000 AM,"Local",92,0.1
516,"+251774173231","+251751533829",10-MAY-24 09.48.33.835780000 AM,"Premium",66,1
517,"+251774173231","+251779413879",02-MAY-24 10.49.46.475105000 AM,"Local",60,0.1
518,"+251774173231","+251762274477",08-FEB-24 07.54.26.684890000 AM,"Local",31,0.1
519,"+251783739401","+251779211266",01-APR-24 12.42.19.518569000 PM,"Local",88,0.1
520,"+251783739401","+251792753212",07-MAY-24 04.25.20.510323000 AM,"Local",81,0.1
521,"+251783739401","+251717492484",21-MAR-24 01.55.03.659615000 PM,"Local",20,0.1
522,"+251783739401","+251784479826",02-MAY-24 04.07.12.879659000 PM,"Local",108,0.1
523,"+251783739401","+251709325912",02-APR-24 02.30.41.257533000 AM,"Local",69,0.1
524,"+251799955051","+251771330575",21-MAY-24 08.38.38.743783000 PM,"Local",64,0.1
525,"+251799955051","+251793492276",06-JUN-24 04.41.05.052910000 PM,"Local",125,0.1
526,"+251799955051","+251770990609",12-AUG-24 12.20.43.730874000 PM,"Local",105,0.1
527,"+251731832016","+251789077324",07-DEC-23 07.56.21.419702000 AM,"Local",65,0.1
528,"+251731832016","+251706458525",24-OCT-23 10.59.20.139009000 AM,"Local",19,0.1
529,"+251731832016","+251758038637",17-DEC-23 12.43.42.601970000 PM,"Local",35,0.1
530,"+251731832016","+2517747360.1",20-JAN-24 11.43.21.538706000 AM,"Local",136,0.1
531,"+251742896911","+251764857108",23-DEC-24 01.40.32.931260000 PM,"Local",30,0.1
532,"+251742896911","+251754375169",02-NOV-24 01.09.55.561796000 AM,"Local",155,0.1
533,"+251742896911","+251793688531",24-JAN-25 04.39.10.622846000 AM,"Local",158,0.1
534,"+251742896911","+251743537007",20-DEC-24 04.41.13.527699000 AM,"Local",60,0.1
535,"+251742896911","+251704629378",13-JAN-25 12.50.40.593815000 PM,"Local",135,0.1
536,"+251753506784","+2517844258.8",21-JAN-23 05.53.20.106369000 AM,"Local",34,0.1
537,"+251753506784","+251715844230",13-FEB-23 07.49.59.830715000 AM,"Local",108,0.1
